lat,lon,cluster_id
-1.9509048479342233,30.04932758836357,1
-1.940382211382449,30.0658780704139,0
-1.9507712699542175,30.050516810160183,1
-1.937684907614622,30.068908460559072,0
-1.9556154969029578,30.054504129585887,1
-1.9554326759929226,30.051530154317206,1
-1.9553050586193281,30.059574500429715,1
-1.9555690882052763,30.055763627323923,1
-1.9459371632589737,30.049632098749115,1
-1.942022718312151,30.04817070031956,0
-1.9442253792620787,30.050551841384525,1
-1.9299028848298077,30.05227927604649,1
-1.9289412861829889,30.057937895059446,1
-1.9495203823287472,30.069583435062462,0
-1.9373993219094081,30.051657388992,0
-1.95294018872708,30.05629747917557,0
-1.9408105659599206,30.05918960158379,1
-1.933879061997744,30.062685600477053,1
-1.9379246699632764,30.070714373646485,1
-1.9413174530095312,30.074595149380055,1
-1.9616984340392083,30.059062155692974,1
-1.9384230800840623,30.055569459631204,0
-1.9354852950630343,30.058163075386705,0
-1.9593201971772107,30.059178222568367,1
-1.959849669130249,30.055050888460542,1
-1.9398564736878847,30.06163401666147,0
-1.9464338507750802,30.07814559371331,0
-1.951806092189577,30.06866638984894,0
-1.9361266669334551,30.060325931434587,1
-1.9453697161994228,30.07227792543505,0
-1.9528605332140156,30.046506836781607,0
-1.9438821528738406,30.046489863610198,0
-1.9510145585421823,30.077286024114493,0
-1.9551096389561342,30.057107987736135,1
-1.953465470192346,30.06307555443716,0
-1.9389779647088277,30.072254006075724,1
-1.9350125510774876,30.0674051415971,0
-1.954807505959774,30.05991642480078,0
-1.95518177875204,30.05723092651532,1
-1.9452746993104724,30.078990995992136,0
-1.9471841391686535,30.06150112439519,0
-1.9532192595809454,30.06248116404394,0
-1.9303748867665107,30.053989429465304,1
-1.93305161519089,30.05734828930404,1
-1.9294569056457638,30.061237384198137,0
-1.9404183858792923,30.066588088900453,1
-1.9295968417238134,30.058193272308813,1
-1.9554650917835557,30.052309176747222,1
-1.9366642381552672,30.056657337674466,1
-1.9475357376228328,30.049915688736995,0
-1.933290417977755,30.05463253689732,1
-1.92880062209201,30.070734450368473,1
-1.9366170442586361,30.063208226326733,0
-1.9592611305684993,30.052564375351423,0
-1.9513573693112252,30.059671353013552,2
-1.939070271035102,30.07574146494407,1
-1.9306982096993028,30.069815721172034,0
-1.935908693931928,30.0742479386576,2
-1.9427823628262837,30.043959500595417,2
-1.9328484924289633,30.07524361522438,2
-1.935358014091882,30.070200804880642,0
-1.9520554421527285,30.05985196626042,0
-1.9527701275988094,30.054045158057864,1
-1.935459154488022,30.064853759436406,0
-1.9492259533302296,30.057513984408075,0
-1.952798461960483,30.05088777134062,1
-1.9280755587360936,30.054390358468847,1
-1.9546584983620945,30.054773755828325,1
-1.955864084099739,30.048729508992377,1
-1.9394385481008258,30.075820314390295,1
-1.9311430170915378,30.056611439528563,1
-1.959835058777978,30.06840346794999,0
-1.938276583704908,30.072836894090713,1
-1.9524734996670607,30.046966257620618,0
-1.9473967591554733,30.05191472945335,1
-1.9575831051761539,30.067097662970838,0
-1.9565596137505554,30.057396133011196,1
-1.933142366626028,30.06297020609044,1
-1.9556079498363441,30.05633304634764,1
-1.9368552276984883,30.05591251369812,1
-1.944468198063846,30.065963936219042,0
-1.9511861596304907,30.06958867071832,0
-1.958964627321908,30.0594075769671,0
-1.9409029546084833,30.048231416435428,1
-1.9414227151389685,30.04914579894809,1
-1.9293457880054052,30.070521348389747,1
-1.9368896370655442,30.074275978622875,1
-1.936389517006531,30.05772178031491,0
-1.9557636843507953,30.072395679454075,0
-1.952277985882898,30.046681148642786,1
-1.956192350592403,30.068683655900248,2
-1.9560277926209182,30.063773047338323,0
-1.9583645610904978,30.056174472910968,1
-1.959058156473722,30.053040143507847,1
-1.9459129264515658,30.058290068435873,0
-1.9334931400868052,30.06366271156939,1
-1.9557953259665142,30.05666997572057,1
-1.9544859217369208,30.048710490510608,1
-1.951273787189697,30.054047685945392,1
-1.9310544682642403,30.05454297254752,1
-1.9312873757128364,30.07227641162011,0
-1.9604914122733008,30.066713715786513,2
-1.9317129579848622,30.05659198976591,1
