building_id,lat,lon,slope,cluster_id
KGL-00334,-1.9417911649785295,30.050958829397967,9.197014808654785,1
KGL-00335,-1.9307204755796767,30.072525819481264,5.547544956207275,0
KGL-00336,-1.9437079948325504,30.059689103354337,4.7187018394470215,0
KGL-00337,-1.9493108781737596,30.048512716819378,16.274961471557617,1
KGL-00338,-1.939981621197588,30.06511326188417,7.207380771636963,1
KGL-00339,-1.9586406903751612,30.05229225191297,9.766169548034668,0
KGL-00340,-1.9486667705798637,30.05750282634499,10.734176635742188,0
KGL-00341,-1.9345914721108914,30.074423394837545,2.9305927753448486,2
KGL-00342,-1.9307680455383718,30.054244581350442,10.992984771728516,1
KGL-00343,-1.9371745957413125,30.062452295629488,10.729521751403809,0
KGL-00344,-1.9529200605981796,30.05198861227044,9.766894340515137,1
KGL-00345,-1.9559060045131644,30.056557199571827,16.277742385864258,1
KGL-00346,-1.9450549963001458,30.04473259211745,16.2697696685791,1
KGL-00347,-1.9516064797302604,30.050348168817013,16.013545989990234,1
KGL-00348,-1.9561327564134656,30.048997992140972,8.491204261779785,1
KGL-00349,-1.9352055743879548,30.064745141358273,8.491143226623535,0
KGL-00350,-1.9501538135866856,30.060880016192236,1.3118211030960083,0
KGL-00351,-1.938918114208096,30.074807962164495,7.028716564178467,1
KGL-00352,-1.9578448457445394,30.059434286400638,7.607468128204346,0
KGL-00353,-1.9387292925112793,30.05632060579988,9.374246597290039,2
KGL-00354,-1.9548992914699286,30.04863855729336,5.919794082641602,1
KGL-00355,-1.9515496185203591,30.06214624977478,2.7818996906280518,2
KGL-00356,-1.9513436425748278,30.055317491246882,12.193602561950684,1
KGL-00357,-1.937089346078274,30.074981514864312,6.464860916137695,1
KGL-00358,-1.9438795888141007,30.064875848028162,5.919027805328369,2
KGL-00359,-1.9370300063838994,30.073894522687244,7.929111480712891,2
KGL-00360,-1.9551770690028476,30.058800153951893,12.679590225219727,2
KGL-00361,-1.958896406373361,30.05337581888169,15.793344497680664,1
KGL-00362,-1.9535865874172962,30.05175906421065,14.224642753601074,1
KGL-00363,-1.928495763776721,30.057671570853042,7.208089828491211,1
KGL-00364,-1.9343274362585394,30.07040727188887,4.982486724853516,0
KGL-00365,-1.9411680699055425,30.078225953183075,7.436683654785156,0
KGL-00366,-1.9397645833815247,30.057311818559864,12.417715072631836,0
KGL-00367,-1.950078786970481,30.05303810599218,9.062799453735352,1
KGL-00368,-1.940972010761542,30.07841896404331,8.731236457824707,1
KGL-00369,-1.9577135790708822,30.051681971607913,14.874160766601562,1
KGL-00370,-1.9567747664513406,30.055145692416687,22.060440063476562,1
KGL-00371,-1.9320339003802065,30.073647776389542,5.394421100616455,0
KGL-00372,-1.9547073110388107,30.050512100910364,6.531816482543945,1
KGL-00373,-1.929143268676054,30.062638559733593,17.189355850219727,0
KGL-00374,-1.9478857310217124,30.07753257124298,12.712179183959961,0
KGL-00375,-1.9604697067743064,30.066343476408193,16.834606170654297,2
KGL-00376,-1.95118083702036,30.072158462692073,15.189642906188965,0
KGL-00377,-1.9286148084696129,30.070345200528816,13.852020263671875,1
KGL-00378,-1.9370742544073156,30.07125783133376,6.660712242126465,1
KGL-00379,-1.947887525358474,30.046877405499234,9.374248504638672,1
KGL-00380,-1.9310631579211626,30.055132786931964,10.137395858764648,1
