area_m2,perimeter_m,shape_index,area_log,elongation,nearest_nbr_dist,local_density,density_50m,density_100m,density_250m,density_ratio,nn_dist_std_100m,orientation,orientation_entropy,orientation_coherence,lat,lon,confidence,full_plus_code,cluster_id,category,risk_score
9.401507623327811,12.271045676395277,0.7845926243776756,2.341950759422614,1.0649741215621031,12.440911958597148,1464.225476445437,2037.1832715762605,1464.225476445437,738.4789359463944,2.758620689655172,10.77052786954257,81.71510796081273,2.799644022445104,0.5217391304347826,-1.962553461350197,30.1449295223972,0.7296000123023987,6GCG24PV+XXFW,1,Stable/Formal Infrastructure,1
20.80526281376476,18.44109468321294,0.7687934505894377,3.082151354134947,1.343510364393734,9.658662490420951,2641.9720553254624,2037.1832715762605,2641.9720553254624,2011.718480681557,1.0126582278481011,8.73764832555819,46.5809804598922,2.9557507036587958,0.5301204819277109,-1.9529867361609483,30.126590295880263,0.7296000123023987,6GCG24WG+RJ4H,1,Stable/Formal Infrastructure,1
37.9350529002745,31.063714028331425,0.4940191671025625,3.661894947709791,4.111987619673276,5.769638378036179,3724.225668350351,3947.042588679004,3724.225668350351,2577.036838543969,1.5316205533596836,9.14451750059706,123.75413056945796,3.4195407682351227,0.3846153846153846,-1.9627550794614868,30.13256190221329,0.7296000123023987,6GCG24PM+V2VQ,1,Stable/Formal Infrastructure,1
15.497416644479824,15.81760343404407,0.7783730791510058,2.80320380164742,1.209692299492343,6.189090736659986,3628.732702495213,3055.7749073643904,3628.732702495213,3137.262238227441,0.974025974025974,6.011845482283224,94.26087989935078,2.889367806335602,0.4736842105263157,-1.9570012339343688,30.139429187568005,0.7296000123023987,6GCG24VQ+5QVW,0,Informal/High Risk,8
28.804501711307985,21.63800424501287,0.7731002745085875,3.3946594462401727,1.2850912292831205,7.738112602528674,3437.746770784939,4074.366543152521,3437.746770784939,3967.414421394767,1.0269576379974326,6.692402931892116,17.204293381304325,3.0631159452824046,0.3888888888888889,-1.9608248337190357,30.135745543602777,0.7921000123023987,6GCG24QP+M7H5,0,Informal/High Risk,8
104.88046409648108,57.93703174196485,0.392637686005961,4.662310760580132,1.6583772980296485,6.2106292157581935,4106.197531770899,5347.606087887683,4106.197531770899,2032.09031339732,2.631578947368421,7.157818216568635,90.00405083681729,1.9098386592700427,0.6589147286821705,-1.9476418313153916,30.137686966850644,0.7921000123023987,6GCG342Q+W3V9,1,Stable/Formal Infrastructure,1
56.05685171002653,30.49833581655952,0.7573319566377892,4.044048169184754,1.465518571380072,8.11657423785944,2228.1692032865344,2673.8030439438417,2228.1692032865344,1446.4001228191448,1.8485915492957747,10.0770402984004,159.44151071609858,3.9790043613018033,0.2857142857142857,-1.9482142285992736,30.14281747057558,0.7921000123023987,6GCG342V+P48C,1,Stable/Formal Infrastructure,1
49.71081244526715,32.577931689192525,0.5885911237638656,3.926139151080029,1.1601364771160758,7.918647378810668,3883.380611442246,3692.394679731972,3883.380611442246,2210.3438496602425,1.670506912442396,7.057621443986627,84.56199492110797,1.9161120093129,0.5983606557377049,-1.947076786981718,30.13723614585228,0.7921000123023987,6GCG343P+5V9W,1,Stable/Formal Infrastructure,1
36.21133318642193,25.8795076757624,0.6794263064016823,3.616613370429999,2.161825504323144,8.346540409754422,1718.8733853924696,1655.2114081557113,1718.8733853924696,2551.572047649266,0.6487025948103792,10.388901512255512,82.96493611394469,1.9150413323276525,0.6666666666666666,-1.9486329270903016,30.13480112921919,0.7921000123023987,6GCG342M+GWVP,1,Stable/Formal Infrastructure,1
62.1915718907173,33.30356111331842,0.7046282460368972,4.146170936100552,1.945456185793268,16.420539149870216,2514.6481008519463,3055.7749073643904,2514.6481008519463,2251.087515091768,1.357466063348416,7.75602035521542,54.842792682570845,3.5308214554099786,0.3164556962025316,-1.9502292759987891,30.1338233563386,0.7921000123023987,6GCG24XM+WG4V,1,Stable/Formal Infrastructure,1
50.06600536628468,31.978524312658816,0.6152278232920834,3.933119018808149,2.7377446083815338,12.464526849331342,3310.4228163114226,3692.394679731972,3310.4228163114226,1899.6734007448629,1.943699731903485,5.858247968269662,128.4643491892149,2.745171531232613,0.5961538461538461,-1.9639562678267533,30.14102363593353,0.7921000123023987,6GCG24PR+CC6Q,1,Stable/Formal Infrastructure,1
76.72081806378557,38.93686441313374,0.6359180311132636,4.3531231502359535,2.54549583224877,6.728757838524261,2450.9861236151883,2673.8030439438417,2450.9861236151883,1965.8818570710912,1.3601036269430051,7.355101504891119,75.18475291427457,3.002858869393662,0.4285714285714285,-1.950296093213412,30.12799600455269,0.8546000123023987,6GCG24XH+V5Q5,1,Stable/Formal Infrastructure,1
97.3792327576313,39.49950849832236,0.7843191686112202,4.588829732573125,1.0773812287417075,7.389513399517932,1591.5494309189532,2419.155134996809,1591.5494309189532,570.411316041353,4.241071428571428,8.745986812844846,143.7736668866757,3.0517215611226325,0.52,-1.950043629608332,30.14104847584465,0.8546000123023987,6GCG24XR+XCM8,1,Stable/Formal Infrastructure,1
80.99802478098213,36.313441147247474,0.7718794541520545,4.406695158937328,1.302355659949905,15.218992819575073,2387.3241463784298,2164.5072260497764,2387.3241463784298,1981.1607316079128,1.0925449871465294,10.200196304417917,127.28589554801854,3.5729814052236164,0.4266666666666667,-1.951594454469075,30.13246486820202,0.8546000123023987,6GCG24XJ+9X89,1,Stable/Formal Infrastructure,1
286.81522870249034,72.93738927424303,0.677503655317263,5.6623187072385255,1.0844827224558882,11.297204655923435,3374.084793548181,2419.155134996809,3374.084793548181,2597.408671259732,0.931372549019608,7.175999268795792,172.16296440900263,1.7843932445522177,0.6320754716981132,-1.94781866848616,30.13647207878818,0.8546000123023987,6GCG342P+VHH6,2,Planned Residential,4
144.22016167910158,48.08405476122025,0.7838512873723771,4.978250947290563,1.093020609479591,9.008525112155436,3246.7608390746645,4074.366543152521,3246.7608390746645,3081.239698259094,1.322314049586777,7.246585518923603,151.22921383889846,3.841900010297473,0.196078431372549,-1.961013036743933,30.13847163898261,0.8546000123023987,6GCG24QQ+H9XC,0,Informal/High Risk,8
218.7375392550873,59.34450154653752,0.7804987525735175,5.392433830771365,1.171580042421596,11.16039786475526,2164.5072260497764,3819.718634205488,2164.5072260497764,1757.0705717345245,2.1739130434782608,7.89821579373485,64.93496326194129,3.462514667482309,0.2205882352941176,-1.959749172688472,30.142937585475664,0.9171000123023988,6GCG24RV+4542,2,Planned Residential,4
223.49848117854253,59.95199363240716,0.7814067904421061,5.413868941807721,1.1539170906293983,11.59128994133398,1814.3663512476064,1273.2395447351626,1814.3663512476064,1838.557902597575,0.6925207756232685,9.444691689333744,48.39364580458642,3.4692734016845943,0.3859649122807017,-1.952010423024711,30.12883682954025,0.9171000123023988,6GCG24XH+5GWH,2,Planned Residential,4
148.96387133044655,50.416996493766746,0.7364391615788526,5.010394407288335,1.6645112143794545,6.919852741826445,2005.3522829578808,1273.2395447351626,2005.3522829578808,1996.439606144735,0.6377551020408163,10.229101130815534,119.52113462400844,3.2729382923917902,0.3174603174603174,-1.9516165792774591,30.12742875515643,0.9171000123023988,6GCG24XG+9X38,2,Planned Residential,4
26.475473449488547,24.92820201910173,0.5353917664481712,3.3132937321517177,1.001075526849733,7.074434150270371,3596.9017138768345,3055.7749073643904,3596.9017138768345,3503.955227111168,0.8720930232558138,6.040958047819212,143.943490795012,3.1388186859393388,0.4070796460176991,-1.9582430252088847,30.140837355029685,0.746399998664856,6GCG24RR+P849,0,Informal/High Risk,8
22.71768692991964,20.333753311547497,0.6904605557575805,3.1662210537725306,2.0667364792086964,5.521830855893196,2864.788975654116,3055.7749073643904,2864.788975654116,2281.645264165412,1.3392857142857142,7.970517519330072,167.51181320367013,2.418891275805121,0.4555555555555555,-1.957021309740864,30.142238693137024,0.746399998664856,6GCG24VR+5VX4,1,Stable/Formal Infrastructure,1
12.70599632753291,14.904652764620137,0.7187450457260016,2.6178334252176536,1.8237782599368453,11.042006599893435,3501.408748021697,5092.95817894065,3501.408748021697,1492.2367464296108,3.4129692832764498,7.745070796614699,143.5483539227209,3.3946715388950417,0.4636363636363636,-1.948740256990645,30.14364607150453,0.746399998664856,6GCG342V+GF28,1,Stable/Formal Infrastructure,1
10.83847809084464,13.98586702560168,0.6963047832626735,2.471355081569326,1.627267779191368,9.177617461269715,2928.450952890874,3055.7749073643904,2928.450952890874,2245.994556912827,1.3605442176870748,7.810445905264954,93.27149965427772,2.618740930126752,0.391304347826087,-1.9537725311316771,30.13057894959448,0.746399998664856,6GCG24WJ+F6W4,1,Stable/Formal Infrastructure,1
27.7700730602819,21.114744990954527,0.782735813288283,3.3593357170208478,1.124699127371267,5.08856964269976,2291.831180523293,3437.746770784939,2291.831180523293,2179.7861005865984,1.5771028037383177,10.044812554065183,150.17958894353487,3.3519258667664014,0.4305555555555556,-1.9503855943775088,30.13422777085289,0.808899998664856,6GCG24XM+RMXF,1,Stable/Formal Infrastructure,1
63.56295875759403,35.71166654365118,0.6263163271951248,4.167640852490145,2.637459255181422,13.568740575649487,4138.028520389278,5729.577951308232,4138.028520389278,3554.884808900574,1.611747851002865,4.959010836233788,22.263187735176565,2.7267866310636597,0.4461538461538462,-1.9610741816107216,30.13492523623434,0.808899998664856,6GCG24QM+HXF4,0,Informal/High Risk,8
64.76580121711245,33.63894833832369,0.7192349561893147,4.186099964878727,1.8176868263856492,6.507243187422934,2928.450952890874,1782.5353626292276,2928.450952890874,2358.039636849521,0.755939524838013,7.156962936997761,125.75047321754032,2.73285381047496,0.4673913043478261,-1.958410657382977,30.133060246529848,0.871399998664856,6GCG24RM+J6MH,1,Stable/Formal Infrastructure,1
143.29160115028247,51.510762560317886,0.6786324794431897,4.971836259999155,1.4643109725842154,10.875740307655969,5220.282133414166,4583.662361046586,5220.282133414166,4018.3440031841737,1.1406844106463878,5.34357715646593,28.507744856237355,2.878010733369408,0.3902439024390244,-1.960451011396196,30.134656399506103,0.871399998664856,6GCG24QM+RV7R,0,Informal/High Risk,8
397.3768688733473,93.40609846403636,0.572350390086707,5.9873984639680335,1.2923623656597614,22.560406584512545,1655.2114081557113,1273.2395447351626,1655.2114081557113,1797.8142371660497,0.7082152974504249,12.317826134530758,165.6642040844545,2.7320260579717,0.4038461538461538,-1.9461415875035672,30.130416207943767,0.933899998664856,6GCG343J+G5V7,2,Planned Residential,4
41.553907977205455,28.981786656409007,0.6216864866624409,3.750771695154604,2.677734389138779,4.142015128270929,3278.591827693044,3692.394679731972,3278.591827693044,1909.859317102744,1.933333333333333,6.869200995464429,40.402829351748046,2.8512534449913245,0.5825242718446602,-1.9637821268596665,30.14101494742361,0.7519999742507935,6GCG24PR+FCJM,1,Stable/Formal Infrastructure,1
56.85651025260634,30.446388893982192,0.7707587847166776,4.057965984085881,1.3165124668533523,8.925143837185445,5825.070917163369,4583.662361046586,5825.070917163369,3534.512976184812,1.2968299711815563,4.983332204496244,156.5053965141953,3.9605250126865,0.2622950819672131,-1.961689708231563,30.13229160875067,0.7519999742507935,6GCG24QJ+8WFF,0,Informal/High Risk,8
61.84358605836822,31.466672746327795,0.7848793113538586,4.140648878251364,1.0546638983122458,8.499242602820592,6366.197723675813,7894.085177358008,6366.197723675813,4497.082072004595,1.7553793884484707,4.610428344841926,84.73723075280708,3.5063852032314484,0.36,-1.960035931846436,30.13693219433195,0.7519999742507935,6GCG24QP+XQMH,0,Informal/High Risk,8
20.69960425158908,18.29717868388898,0.7769689221960225,3.0772940231261536,1.2320162000737176,6.640873594331318,2737.4650211806,3183.0988618379065,2737.4650211806,3055.7749073643904,1.0416666666666663,8.477706232853734,50.463339238869565,3.3932338225023218,0.3255813953488372,-1.9463339019700765,30.126865764313727,0.7519999742507935,6GCG343G+FP9P,1,Stable/Formal Infrastructure,1
14.828208562827337,16.028748808560046,0.7252693156174852,2.7617937002639694,1.765719611607377,11.096601005077543,3183.0988618379065,2546.479089470325,3183.0988618379065,2663.6171275859606,0.956022944550669,7.834216151239503,27.948565763549567,3.7749230186774136,0.3,-1.9460632716341528,30.12638847999909,0.7519999742507935,6GCG343G+HHCF,1,Stable/Formal Infrastructure,1
14.024486306930523,14.99620889225016,0.7836711591098712,2.7096812906142125,1.0994880138064007,10.009562705191897,5729.577951308232,5602.253996834716,5729.577951308232,3427.560854427058,1.6344725111441305,4.4740520631140335,27.806806996551007,3.940929864558883,0.2666666666666666,-1.9617950017703167,30.132167762299,0.7519999742507935,6GCG24QJ+7VM3,0,Informal/High Risk,8
54.88188749478215,32.74729829106833,0.6431139819595106,4.023240311462943,2.4827334909588217,8.639817607416983,1305.0705333535416,1400.5634992086789,1305.0705333535416,1624.6536590820676,0.8620689655172413,12.490792712919015,35.725062348487,3.1013692372030124,0.4146341463414634,-1.9623838242052327,30.142982635436983,0.8144999742507935,6GCG24QV+25XM,1,Stable/Formal Infrastructure,1
47.99707254353427,27.77682020926008,0.7817350023128868,3.8917605523163776,1.1411259417248023,5.175618981596282,5443.099053742821,6620.845632622845,5443.099053742821,3132.1692800485,2.1138211382113816,5.640090414802953,137.22989537765025,3.7097723584774784,0.3216374269005848,-1.9477468685434545,30.12671085312777,0.8144999742507935,6GCG342G+WM44,0,Informal/High Risk,8
178.9944757772849,55.50321344951501,0.7301519269523885,5.192926160293064,1.369102441282236,10.511505762573575,5092.95817894065,5602.253996834716,5092.95817894065,4059.087668615699,1.3801756587202003,5.08750667007606,108.47244966902286,2.976411085555311,0.43125,-1.9582305881078157,30.13672448912062,0.8144999742507935,6GCG24RP+PM5J,0,Informal/High Risk,8
55.47096518503796,32.336515961397346,0.6666365710434267,4.033726615535101,2.2711697911818742,6.642021328828561,3119.4368846011484,4201.690497626037,3119.4368846011484,2821.498831133121,1.4891696750902526,7.427751382847681,105.03625302582236,3.553167359290335,0.2959183673469387,-1.956398834740012,30.126263865538416,0.8144999742507935,6GCG24VG+CGR3,0,Informal/High Risk,8
34.23421022420207,23.53298779672053,0.7768122007510139,3.5620174920025054,1.2329303813475998,10.995458945534336,4838.310269993618,4965.634224467134,4838.310269993618,2495.549507680919,1.9897959183673468,4.779005809754096,65.55584713766567,3.835055731766565,0.2894736842105263,-1.957738633807949,30.127185731523817,0.8144999742507935,6GCG24RG+WV3H,0,Informal/High Risk,8
162.81653748328637,62.286807665826686,0.527370986002753,5.098747127759131,3.6882361185640256,33.40852013770158,350.1408748021697,763.9437268410976,350.1408748021697,458.3662361046586,1.6666666666666663,17.258783935421317,131.5672407589801,1.4911148500551854,0.6363636363636364,-1.9567881268137195,30.14508189028936,0.8769999742507935,6GCG24VW+72PG,2,Planned Residential,4
170.6142592566259,54.25679292775328,0.7283111354963171,5.145249279502672,1.036641471245451,12.399326910841546,3405.91578216656,2673.8030439438417,3405.91578216656,2729.825583912189,0.9794776119402984,6.9375755143311375,175.36558635782413,2.179547919710372,0.5981308411214953,-1.9482731595649712,30.136364981736413,0.8769999742507935,6GCG342P+MGX4,2,Planned Residential,4
207.04318240189173,64.98836629344065,0.6160267331397731,5.337745665855224,1.0064534328910215,11.676068535967245,2482.817112233567,2546.479089470325,2482.817112233567,1970.974815250032,1.2919896640826871,7.204277441380051,169.6256788770922,3.7847936770071047,0.2435897435897435,-1.9588596535094376,30.143254434752777,0.8769999742507935,6GCG24RV+F82J,2,Planned Residential,4
95.23793314143674,39.15222259562174,0.7807409943968042,4.566823595349325,1.1671478471297942,15.11696209415462,1655.2114081557113,1782.5353626292276,1655.2114081557113,626.4338560097001,2.845528455284553,5.5856022166955634,14.869582184329772,2.5687466266530232,0.4807692307692308,-1.9461626336453768,30.141457160522982,0.8769999742507935,6GCG343R+GHPG,1,Stable/Formal Infrastructure,1
173.16600150318823,52.7582466437394,0.7817930139054655,5.160008876043113,1.145466324621417,10.336948418723347,5029.296201703893,5347.606087887683,5029.296201703893,4303.54966120485,1.242603550295858,5.328989481618134,91.25640139651892,3.369129647316336,0.360759493670886,-1.9592322509717084,30.135236136459948,0.8769999742507935,6GCG24RP+835P,0,Informal/High Risk,8
126.47091514497936,46.87262422917322,0.723372488588512,4.847888222065986,1.1087175657713175,14.132178499902142,3947.042588679004,2673.8030439438417,3947.042588679004,3524.3270598269305,0.7586705202312138,6.040779406431454,161.72401954028555,2.8796523656103887,0.5,-1.957948630767352,30.140502196062812,0.8769999742507935,6GCG24RR+R6C2,0,Informal/High Risk,8
703.0987850809819,107.22097043841418,0.7685404746533191,6.556918666031455,1.343068334777723,22.70267417856908,1082.2536130248882,891.2676813146138,1082.2536130248882,473.6451106414805,1.8817204301075268,12.398047807612722,80.540932966456,1.5915627283680551,0.4705882352941176,-1.9644552412561915,30.13662905740291,0.8769999742507935,6GCG24PP+6M6J,2,Planned Residential,4
113.477856905462,43.48868923655195,0.7539948042193075,4.740381414820192,1.4997019416203,8.043806665323334,2005.3522829578808,2673.8030439438417,2005.3522829578808,1721.41986448194,1.5532544378698223,11.443309373245013,137.9184059456053,3.893813558957355,0.2222222222222222,-1.945274064535938,30.12625038671054,0.8769999742507935,6GCG343G+VGR2,1,Stable/Formal Infrastructure,1
41.43107716207268,25.975252500011926,0.7716431989192778,3.747881045695498,1.3048927632291356,13.379746724596052,1973.521294339502,2801.1269984173578,1973.521294339502,1471.8649137138482,1.903114186851211,9.487603143139086,100.70312177232135,2.4340920991378723,0.5161290322580645,-1.953490552615199,30.12522403856624,0.7408000230789185,6GCG24WG+J356,1,Stable/Formal Infrastructure,1
30.24136712402669,23.626036298566973,0.6808156819284901,3.441743085986644,2.149576985728591,7.496450144974632,3819.718634205488,5092.95817894065,3819.718634205488,4008.158086826292,1.2706480304955523,7.406331789462362,77.44975498982028,3.766017533935989,0.2666666666666666,-1.9605130583442116,30.132381970433407,0.7408000230789185,6GCG24QJ+QXRC,0,Informal/High Risk,8
21.864110465016743,18.707153710412936,0.7851022961063197,3.1295684525709047,1.0402089923213462,7.09867153482036,1496.0564650638162,1782.5353626292276,1496.0564650638162,1446.4001228191448,1.232394366197183,5.358216937501927,3.5629244675530627,3.671535799251725,0.1914893617021276,-1.960305741760431,30.12501217511417,0.7408000230789185,6GCG24QG+V2CM,1,Stable/Formal Infrastructure,1
23.168272764683294,20.430741520202545,0.6974856275178629,3.185040730212477,2.0055665155444045,6.1891016512005095,3915.211600060625,4838.310269993618,3915.211600060625,2984.4734928592216,1.621160409556314,6.650289963839967,156.68066931793666,3.0481276075232424,0.3902439024390244,-1.957816025857105,30.14200268865848,0.7408000230789185,6GCG24RR+VRC6,0,Informal/High Risk,8
17.215962504683468,16.644012598275552,0.7809533648066218,2.902298270386652,1.1630698956322922,6.609696862575869,3596.9017138768345,4838.310269993618,3596.9017138768345,2485.363591323038,1.9467213114754096,6.962249700651931,179.9318980638607,1.9275025379393127,0.6106194690265486,-1.9481021546151636,30.13322688090752,0.7408000230789185,6GCG342M+Q75V,1,Stable/Formal Infrastructure,1
15.815648793034384,15.908573895800863,0.7852977934299404,2.8223099286307183,1.0223401460079693,5.034341842808696,3787.8876455871086,4201.690497626037,3787.8876455871086,2510.828382217741,1.6734279918864097,6.453369120612662,26.74573909437117,3.384462525701003,0.3025210084033613,-1.962670559991104,30.130988335905013,0.7408000230789185,6GCG24PJ+W9Q4,0,Informal/High Risk,8
23.129749106744963,20.22890209504497,0.710290753293185,3.183445482017405,1.8971286828833824,6.184576913144734,5092.95817894065,7002.817496043394,5092.95817894065,2566.850922186088,2.728174603174603,5.276427227956616,105.57555019303932,3.872820845821009,0.26875,-1.9477092081729148,30.125488450995576,0.7408000230789185,6GCG342G+W59P,0,Informal/High Risk,8
54.541627680977456,31.570686544828888,0.6876538927994542,4.017132787912631,2.0868681901963604,8.571171346447878,4774.64829275686,6111.549814728781,4774.64829275686,3244.2143599851947,1.8838304552590264,6.896764624109357,38.788673341211336,3.6370718315353328,0.32,-1.947723281113696,30.126929955932237,0.8033000230789185,6GCG342G+WQ75,0,Informal/High Risk,8
67.53800854737447,32.941098765929084,0.782135417246329,4.227388460689864,1.1380970983355432,7.67207555137693,5188.451144795788,6238.873769202297,5188.451144795788,1986.2536897868536,3.141025641025641,5.531565985586734,24.506508184580355,2.5635683681394,0.4601226993865031,-1.954671961321895,30.130192547795453,0.8033000230789185,6GCG24WJ+43P2,0,Informal/High Risk,8
39.69680831598667,26.33318849351858,0.7193803297237688,3.706149669618932,1.806451812975412,9.066057802070528,4169.859509007658,5602.253996834716,4169.859509007658,1935.3241079974475,2.894736842105263,5.905968196183026,130.29620367051228,2.1591386092859604,0.5267175572519084,-1.9642688458911288,30.142383776008995,0.8033000230789185,6GCG24PR+7XR7,0,Informal/High Risk,8
163.0348230915611,54.856507780030896,0.6808225431605667,5.10007874120827,1.7074397852395742,22.45915206152372,2164.5072260497764,1909.859317102744,2164.5072260497764,2928.4509528908743,0.6521739130434782,10.277542835670516,143.05888982543848,2.7934884016711417,0.3970588235294117,-1.9489343730598463,30.126929838135947,0.8658000230789185,6GCG342G+CQFQ,2,Planned Residential,4
41.42744826184845,28.004206559174666,0.6638217882699818,3.747795517454033,2.297943914165632,8.275276951912293,3214.9298504562857,3310.4228163114226,3214.9298504562857,1415.842373745501,2.3381294964028774,7.092084757260334,15.647150081436038,3.281797152586088,0.396039603960396,-1.949233858120223,30.14376122532533,0.8658000230789185,6GCG342V+8G2M,1,Stable/Formal Infrastructure,1
67.12721921906451,34.27364219886807,0.7181050874745297,4.221376828145522,1.8269689015411976,6.332110921433227,2578.3100780887044,2419.155134996809,2578.3100780887044,2561.757964007148,0.9443339960238568,8.150479337183835,155.10056995555382,3.420653027179077,0.4320987654320987,-1.9561274980587104,30.12741376775529,0.8658000230789185,6GCG24VG+GXVR,1,Stable/Formal Infrastructure,1
123.13561342745176,45.14665805560106,0.7591757500331475,4.821374624671254,1.4480112211316547,10.744524059161243,5411.268065124441,6620.845632622845,5411.268065124441,2393.690344102106,2.7659574468085104,5.475382507053785,124.93536275068152,3.7115113361380456,0.3235294117647059,-1.9569725364867765,30.127297138328657,0.9283000230789183,6GCG24VG+6W74,0,Informal/High Risk,8
266.97080261688274,65.76785727312493,0.7756150825631803,5.590878029116476,1.2515522283129012,11.661050728411103,1973.521294339502,1782.5353626292276,1973.521294339502,1680.6761990504149,1.0606060606060603,9.807132771355114,156.0282907134308,2.406651132609066,0.532258064516129,-1.956389557315944,30.14249126771984,0.9283000230789183,6GCG24VR+CXXG,2,Planned Residential,4
9.240268256964155,12.200162039703995,0.7801232937752288,2.326327816237383,1.1771100430825494,4.127068273883727,6238.873769202297,7384.789359463944,6238.873769202297,3279.8650672377794,2.251552795031056,4.323249118448881,72.75877493840176,3.8344837717099143,0.3112244897959184,-1.96196232933,30.132242115600675,0.7006999850273132,6GCG24QJ+6V9G,0,Informal/High Risk,8
16.4265873272953,16.35267624224884,0.7719328694745486,2.857997047320966,1.3014766293644593,10.249834465709457,2610.141066707083,1782.5353626292276,2610.141066707083,2653.431211228079,0.6717850287907869,8.22756779664779,132.0855440993543,3.76004220990131,0.2926829268292683,-1.9459198378387197,30.126540085882176,0.7006999850273132,6GCG343G+JJM7,1,Stable/Formal Infrastructure,1
6.640451729928548,10.972105315342116,0.6931505195778881,2.033456728384498,2.0418451930092205,2.6065232284230038,5411.268065124441,4329.014452099553,5411.268065124441,4578.569402867645,0.9454949944382646,5.050408762744892,104.42778527164484,2.91283891415252,0.4647058823529412,-1.960096149107092,30.135874721621324,0.7006999850273132,6GCG24QP+X895,0,Informal/High Risk,8
17.747766363308617,21.150814876039508,0.4985392532009289,2.9310746180299936,4.05611960608887,8.718539097091737,4710.986315520102,5474.930042361199,4710.986315520102,3228.9354854483727,1.695583596214511,6.35402103560193,92.75002512401228,3.8710510023756943,0.277027027027027,-1.961213505729324,30.13746845543545,0.7006999850273132,6GCG24QP+GX8H,0,Informal/High Risk,8
35.79185472858464,24.69385047446136,0.7375924113883825,3.60527648177866,1.660170160843072,6.890348093578998,2737.4650211806,3947.042588679004,2737.4650211806,2021.9043970394384,1.9521410579345089,8.106439852764742,46.08494243475972,3.52728488115656,0.3372093023255814,-1.9508186493668327,30.133731593567106,0.7631999850273132,6GCG24XM+MFH7,1,Stable/Formal Infrastructure,1
30.09807260169164,22.92462383828832,0.7196877541821202,3.437145843042573,1.8114487534388448,12.904301640385246,2928.450952890874,2546.479089470325,2928.450952890874,2302.0170968811744,1.1061946902654864,7.7945034583394275,61.76291424102229,3.82289364730834,0.25,-1.9578698595295567,30.142892003597204,0.7631999850273132,6GCG24RV+V528,1,Stable/Formal Infrastructure,1
32.349162492603945,23.0438810823774,0.7655290127889038,3.5070326593807555,1.3787986973867157,10.718032150270655,2323.662169141672,3437.746770784939,2323.662169141672,1716.3269063029993,2.002967359050445,8.486193342555186,18.572313183708214,3.928308464524282,0.2602739726027397,-1.958026664265533,30.143626000993613,0.7631999850273132,6GCG24RV+QFJR,1,Stable/Formal Infrastructure,1
41.95156968445738,27.5463983672519,0.694749801970826,3.760073194548416,2.029322429483199,7.652522221574899,1209.5775674984045,1655.2114081557113,1209.5775674984045,1105.1719248301213,1.497695852534562,10.69495816920426,167.00986219731163,2.8350173957669806,0.4473684210526316,-1.950057897966229,30.142211574113773,0.7631999850273132,6GCG24XR+XVGQ,1,Stable/Formal Infrastructure,1
36.423696947626254,24.14514936215092,0.7851164832734654,3.622304112000845,1.038095483270321,9.255149484817776,3278.591827693044,3947.042588679004,3278.591827693044,3381.7242308165924,1.167168674698795,6.989319566311671,175.63577383928708,2.787096958725849,0.5048543689320388,-1.9569593068688824,30.138739743978867,0.7631999850273132,6GCG24VQ+6F9P,0,Informal/High Risk,8
39.550806957171936,27.545799679859364,0.6550198227360903,3.702555680663584,2.3773873777949937,8.49370954571405,3501.408748021697,4583.662361046586,3501.408748021697,3055.7749073643904,1.5,7.542452088035832,48.32837545757256,3.411445588506888,0.3363636363636363,-1.9464693506604935,30.12652148796937,0.7631999850273132,6GCG343G+CJ68,0,Informal/High Risk,8
42.32980422807314,27.07030961757781,0.7258881017503422,3.768840717580364,1.7614693602338678,6.379903162568941,4520.000383809827,4710.986315520102,4520.000383809827,3498.8622689322274,1.346433770014556,5.686609024678333,146.6507731322815,3.5831149685441708,0.3450704225352112,-1.9587694903985935,30.139700252430146,0.7631999850273132,6GCG24RQ+FVW7,0,Informal/High Risk,8
42.26134154974478,26.60085530690548,0.7505194324780252,3.7672594313650327,1.5330939263236902,5.672618946366502,3501.408748021697,5092.95817894065,3501.408748021697,2133.9494769761327,2.386634844868735,6.397781998822923,67.12470229216974,3.877539086608935,0.2272727272727272,-1.9461072006116305,30.12543542046886,0.8256999850273132,6GCG343G+H53Q,0,Informal/High Risk,8
46.47721738243487,27.585262419924376,0.7675306780633612,3.860249961925387,1.3558430260771135,7.621502285109166,3374.084793548181,3437.746770784939,3374.084793548181,3453.025645321761,0.995575221238938,6.844278510186728,22.481028832421856,3.8938670939237783,0.3113207547169811,-1.9593791970531984,30.1391597962062,0.8256999850273132,6GCG24RQ+6MVR,0,Informal/High Risk,8
181.27509951106907,53.85868004640821,0.7853018217855879,5.205517081631553,1.0227789604299864,13.430318613152917,2037.1832715762605,2291.831180523293,2037.1832715762605,1746.8846553766432,1.3119533527696794,8.307081213882338,177.2895148405514,3.550093945008262,0.28125,-1.9595774453158727,30.143133692973127,0.8881999850273132,6GCG24RV+576V,2,Planned Residential,4
156.9031439378328,52.71022129356885,0.7096624574671467,5.061981832005952,1.0045799863563214,11.456189106783832,5029.296201703893,5984.225860255265,5029.296201703893,4410.501782962604,1.356812933025404,5.825831606892433,88.05914327595944,3.268708136175325,0.3734177215189873,-1.9594364776170237,30.13516240673007,0.8881999850273132,6GCG24RP+63FC,0,Informal/High Risk,8
